uid,variant_number,active_mins,dt,avg_active_mins
47778,1,71.0,13,5.461538461538462
47779,1,21.0,3,7.0
47780,1,49.0,7,7.0
47781,1,78.0,7,11.142857142857142
47782,1,41.0,12,3.4166666666666665
47783,1,87.0,13,6.6923076923076925
47784,1,512.0,38,13.473684210526315
47785,1,33.0,6,5.5
47786,1,53.0,17,3.1176470588235294
47787,1,99.0,18,5.5
47788,1,95.0,17,5.588235294117647
47789,1,92.0,17,5.411764705882353
47790,1,123.0,27,4.555555555555555
47792,1,147.0,25,5.88
47793,1,7.0,3,2.3333333333333335
47795,1,34.0,11,3.090909090909091
47796,1,700.0,59,11.864406779661017
47797,1,48.0,3,16.0
47798,1,53.0,10,5.3
47799,1,2.0,1,2.0
47800,1,814.0,36,22.61111111111111
47801,1,10.0,3,3.3333333333333335
47802,1,866.0,57,15.192982456140351
47803,1,91.0,10,9.1
47804,1,98.0,18,5.444444444444445
47805,1,19.0,4,4.75
47806,1,27.0,8,3.375
47807,1,122.0,11,11.090909090909092
47809,1,203.0,31,6.548387096774194
47810,1,3.0,1,3.0
47811,1,18.0,5,3.6
47812,1,36.0,7,5.142857142857143
47813,1,617.0,32,19.28125
47814,1,117.0,17,6.882352941176471
47815,1,43.0,10,4.3
47816,1,163.0,24,6.791666666666667
47818,1,618.0,37,16.7027027027027
47819,1,85.0,14,6.071428571428571
47820,1,691.0,54,12.796296296296296
47821,1,65.0,10,6.5
47822,1,73.0,7,10.428571428571429
47823,1,98.0,10,9.8
47824,1,6.0,1,6.0
47825,1,13.0,2,6.5
47826,1,4.0,2,2.0
47827,1,192.0,38,5.052631578947368
47828,1,64.0,16,4.0
47829,1,860.0,56,15.357142857142858
47831,1,37.0,8,4.625
47832,1,3.0,2,1.5
47834,1,633.0,37,17.10810810810811
47835,1,280.0,39,7.17948717948718
47836,1,1.0,1,1.0
47837,1,121.0,15,8.066666666666666
47838,1,98.0,19,5.157894736842105
47839,1,26.0,6,4.333333333333333
47840,1,624.0,38,16.42105263157895
47841,1,150.0,11,13.636363636363637
47842,1,300.0,36,8.333333333333334
47843,1,30.0,13,2.3076923076923075
47844,1,2.0,1,2.0
47845,1,402.0,18,22.333333333333332
47846,1,782.0,60,13.033333333333333
47847,1,183.0,13,14.076923076923077
47848,1,63.0,7,9.0
47849,1,176.0,27,6.518518518518518
47850,1,277.0,40,6.925
47851,1,22.0,11,2.0
47852,1,43.0,6,7.166666666666667
47853,1,14.0,3,4.666666666666667
47854,1,3.0,2,1.5
47855,1,80.0,13,6.153846153846154
47856,1,34.0,7,4.857142857142857
47857,1,139.0,18,7.722222222222222
47858,1,400.0,27,14.814814814814815
47859,1,48.0,8,6.0
47860,1,50.0,16,3.125
47861,1,63.0,12,5.25
47862,1,33.0,7,4.714285714285714
47863,1,1032.0,48,21.5
47864,1,228.0,21,10.857142857142858
47865,1,697.0,42,16.595238095238095
47866,1,3.0,3,1.0
47867,1,256.0,21,12.19047619047619
47868,1,189.0,19,9.947368421052632
47869,1,54.0,7,7.714285714285714
47870,1,254.0,30,8.466666666666667
47871,1,189.0,29,6.517241379310345
47872,1,7.0,3,2.3333333333333335
47873,1,302.0,52,5.8076923076923075
47874,1,25.0,7,3.5714285714285716
47875,1,14.0,6,2.3333333333333335
47876,1,78.0,17,4.588235294117647
47877,1,283.0,32,8.84375
47878,1,262.0,24,10.916666666666666
47879,1,131.0,30,4.366666666666666
47880,1,280.0,37,7.5675675675675675
47881,1,110.0,16,6.875
47882,1,34.0,7,4.857142857142857
47883,1,258.0,23,11.217391304347826
47886,1,156.0,21,7.428571428571429
47887,1,142.0,16,8.875
47888,1,140.0,31,4.516129032258065
47889,1,20.0,3,6.666666666666667
47890,1,169.0,23,7.3478260869565215
47891,1,137.0,32,4.28125
47892,1,181.0,27,6.703703703703703
47893,1,3.0,1,3.0
47894,1,11.0,4,2.75
47896,1,388.0,28,13.857142857142858
47897,1,21.0,7,3.0
47898,1,72.0,20,3.6
47899,1,736.0,28,26.285714285714285
47900,1,298.0,24,12.416666666666666
47901,1,20.0,4,5.0
47902,1,28.0,6,4.666666666666667
47903,1,11.0,2,5.5
47904,1,6.0,2,3.0
47905,1,3.0,1,3.0
47906,1,6.0,2,3.0
47908,1,12.0,5,2.4
47909,1,51.0,13,3.923076923076923
47910,1,20.0,5,4.0
47911,1,50.0,11,4.545454545454546
47912,1,37.0,5,7.4
47913,1,3.0,1,3.0
47914,1,31.0,2,15.5
47915,1,40.0,9,4.444444444444445
47916,1,442.0,36,12.277777777777779
47917,1,142.0,20,7.1
47918,1,68.0,17,4.0
47919,1,84.0,7,12.0
47920,1,37.0,5,7.4
47921,1,263.0,14,18.785714285714285
47922,1,907.0,47,19.29787234042553
47923,1,41.0,5,8.2
47924,1,17.0,6,2.8333333333333335
47925,1,251.0,51,4.921568627450981
47926,1,75.0,12,6.25
47927,1,776.0,42,18.476190476190474
47928,1,24.0,8,3.0
47929,1,655.0,48,13.645833333333334
47930,1,6.0,2,3.0
47931,1,66.0,15,4.4
47932,1,19.0,9,2.111111111111111
47933,1,467.0,67,6.970149253731344
47935,1,32.0,11,2.909090909090909
47936,1,47.0,5,9.4
47937,1,42.0,9,4.666666666666667
47938,1,454.0,30,15.133333333333333
47939,1,11.0,2,5.5
47940,1,91.0,21,4.333333333333333
47941,1,31.0,5,6.2
47943,1,146.0,14,10.428571428571429
47944,1,231.0,36,6.416666666666667
47945,1,43.0,11,3.909090909090909
47946,1,36.0,9,4.0
47947,1,20.0,8,2.5
47949,1,45.0,13,3.4615384615384617
47950,1,37.0,7,5.285714285714286
47951,1,125.0,17,7.352941176470588
47952,1,226.0,32,7.0625
47953,1,334.0,28,11.928571428571429
47954,1,31.0,8,3.875
47955,1,236.0,30,7.866666666666666
47956,1,103.0,22,4.681818181818182
47957,1,93.0,4,23.25
47959,1,21.0,2,10.5
47960,1,25.0,8,3.125
47961,1,30.0,6,5.0
47962,1,368.0,44,8.363636363636363
47963,1,862.0,50,17.24
47964,1,3.0,1,3.0
47965,1,25.0,8,3.125
47967,1,144.0,19,7.578947368421052
47968,1,31.0,8,3.875
47970,1,232.0,16,14.5
47971,1,151.0,13,11.615384615384615
47972,1,282.0,33,8.545454545454545
47973,1,84.0,18,4.666666666666667
47975,1,59.0,7,8.428571428571429
47976,1,35.0,6,5.833333333333333
47977,1,92.0,17,5.411764705882353
47978,1,15.0,3,5.0
47979,1,31.0,6,5.166666666666667
47980,1,378.0,49,7.714285714285714
47981,1,341.0,17,20.058823529411764
47982,1,122.0,27,4.518518518518518
47984,1,20.0,3,6.666666666666667
47985,1,169.0,45,3.7555555555555555
47987,1,228.0,32,7.125
47988,1,14.0,4,3.5
47989,1,47.0,6,7.833333333333333
47990,1,452.0,60,7.533333333333333
47991,1,6.0,2,3.0
47992,1,321.0,11,29.181818181818183
47993,1,193.0,34,5.676470588235294
47994,1,80.0,17,4.705882352941177
47995,1,2.0,2,1.0
47996,1,956.0,77,12.415584415584416
47997,1,8.0,4,2.0
47998,1,77.0,12,6.416666666666667
47999,1,18.0,5,3.6
48000,1,9.0,3,3.0
48001,1,61.0,13,4.6923076923076925
48002,1,42.0,11,3.8181818181818183
48003,1,85.0,19,4.473684210526316
48004,1,261.0,20,13.05
48005,1,65.0,14,4.642857142857143
48006,1,76.0,12,6.333333333333333
48007,1,259.0,22,11.772727272727273
48008,1,247.0,32,7.71875
48009,1,8.0,3,2.6666666666666665
48010,1,693.0,54,12.833333333333334
48011,1,237.0,27,8.777777777777779
48012,1,256.0,37,6.918918918918919
48013,1,65.0,21,3.0952380952380953
48014,1,246.0,35,7.0285714285714285
48015,1,31.0,5,6.2
48016,1,406.0,35,11.6
48017,1,285.0,33,8.636363636363637
48018,1,70.0,14,5.0
48019,1,801.0,60,13.35
48021,1,21.0,7,3.0
48022,1,3.0,1,3.0
48023,1,307.0,28,10.964285714285714
48025,1,193.0,23,8.391304347826088
48026,1,301.0,50,6.02
48027,1,253.0,36,7.027777777777778
48028,1,136.0,21,6.476190476190476
48029,1,439.0,28,15.678571428571429
48030,1,3.0,1,3.0
48031,1,12.0,2,6.0
48032,1,166.0,18,9.222222222222221
48033,1,253.0,20,12.65
48034,1,1.0,1,1.0
48035,1,19.0,5,3.8
48036,1,22.0,2,11.0
48037,1,150.0,13,11.538461538461538
48038,1,2.0,1,2.0
48039,1,270.0,30,9.0
48040,1,20.0,6,3.3333333333333335
48041,1,290.0,24,12.083333333333334
48042,1,8.0,2,4.0
48043,1,221.0,26,8.5
48044,1,67.0,17,3.9411764705882355
48045,1,42.0,15,2.8
48046,1,337.0,31,10.870967741935484
48047,1,12.0,3,4.0
48048,1,154.0,21,7.333333333333333
48049,1,286.0,30,9.533333333333333
48051,1,89.0,8,11.125
48052,1,7.0,2,3.5
48053,1,930.0,54,17.22222222222222
48054,1,100.0,17,5.882352941176471
48055,1,5.0,1,5.0
48056,1,14.0,2,7.0
48057,1,110.0,11,10.0
48058,1,10.0,2,5.0
48059,1,144.0,27,5.333333333333333
48060,1,30.0,2,15.0
48061,1,54.0,9,6.0
48063,1,131.0,16,8.1875
48064,1,10.0,3,3.3333333333333335
48065,1,2.0,2,1.0
48066,1,620.0,41,15.121951219512194
48067,1,55.0,10,5.5
48068,1,12.0,1,12.0
48069,1,25.0,10,2.5
48070,1,19.0,4,4.75
48071,1,64.0,15,4.266666666666667
48072,1,44.0,10,4.4
48073,1,336.0,33,10.181818181818182
48074,1,547.0,27,20.25925925925926
48075,1,116.0,27,4.296296296296297
48076,1,91.0,22,4.136363636363637
48077,1,7.0,3,2.3333333333333335
48078,1,432.0,46,9.391304347826088
48079,1,3.0,1,3.0
48080,1,26.0,6,4.333333333333333
48081,1,139.0,27,5.148148148148148
48082,1,85.0,13,6.538461538461538
48083,1,482.0,24,20.083333333333332
48084,1,21.0,2,10.5
48085,1,23.0,2,11.5
48086,1,564.0,54,10.444444444444445
48087,1,129.0,22,5.863636363636363
48088,1,455.0,49,9.285714285714286
48089,1,7.0,4,1.75
48090,1,7.0,2,3.5
48091,1,214.0,18,11.88888888888889
48092,1,329.0,28,11.75
48093,1,106.0,17,6.235294117647059
48094,1,21.0,5,4.2
48096,1,49.0,16,3.0625
48097,1,6.0,3,2.0
48098,1,122.0,16,7.625
48099,1,6.0,1,6.0
48100,1,6.0,1,6.0
48101,1,6.0,2,3.0
48102,1,136.0,22,6.181818181818182
48103,1,96.0,25,3.84
48105,1,213.0,36,5.916666666666667
48106,1,244.0,38,6.421052631578948
48107,1,129.0,15,8.6
48108,1,95.0,13,7.3076923076923075
48109,1,156.0,24,6.5
48110,1,10.0,4,2.5
48112,1,160.0,19,8.421052631578947
48113,1,4.0,2,2.0
48114,1,236.0,24,9.833333333333334
48115,1,18.0,3,6.0
48116,1,106.0,16,6.625
48117,1,822.0,48,17.125
48118,1,31.0,7,4.428571428571429
48119,1,58.0,14,4.142857142857143
48120,1,380.0,44,8.636363636363637
48121,1,78.0,18,4.333333333333333
48122,1,17.0,6,2.8333333333333335
48123,1,19.0,4,4.75
48124,1,487.0,45,10.822222222222223
48125,1,478.0,35,13.657142857142857
48126,1,93.0,16,5.8125
48127,1,57.0,16,3.5625
48128,1,110.0,13,8.461538461538462
48129,1,78.0,16,4.875
48130,1,33.0,10,3.3
48131,1,258.0,47,5.48936170212766
48132,1,456.0,32,14.25
48133,1,27.0,8,3.375
48134,1,2.0,1,2.0
48135,1,29.0,7,4.142857142857143
48137,1,592.0,39,15.179487179487179
48138,1,9.0,3,3.0
48140,1,12.0,3,4.0
48141,1,286.0,46,6.217391304347826
48143,1,135.0,27,5.0
48144,1,10.0,4,2.5
48145,1,130.0,17,7.647058823529412
48146,1,8.0,3,2.6666666666666665
48147,1,147.0,23,6.391304347826087
48148,1,299.0,21,14.238095238095237
48149,1,262.0,22,11.909090909090908
48150,1,18.0,5,3.6
48151,1,14.0,3,4.666666666666667
48152,1,1.0,1,1.0
48153,1,8.0,1,8.0
48154,1,15.0,5,3.0
48155,1,122.0,13,9.384615384615385
48156,1,99.0,9,11.0
48157,1,80.0,11,7.2727272727272725
48158,1,97.0,35,2.7714285714285714
48159,1,258.0,20,12.9
48160,1,192.0,13,14.76923076923077
48161,1,3.0,1,3.0
48162,1,524.0,25,20.96
48164,1,158.0,25,6.32
48165,1,714.0,41,17.414634146341463
48166,1,39.0,12,3.25
48167,1,30.0,8,3.75
48168,1,5.0,1,5.0
48169,1,9.0,2,4.5
48170,1,452.0,26,17.384615384615383
48171,1,11.0,5,2.2
48172,1,167.0,19,8.789473684210526
48173,1,14.0,4,3.5
48174,1,89.0,11,8.090909090909092
48175,1,98.0,15,6.533333333333333
48176,1,61.0,10,6.1
48177,1,41.0,8,5.125
48178,1,37.0,10,3.7
48179,1,445.0,18,24.72222222222222
48180,1,204.0,25,8.16
48182,1,18.0,1,18.0
48183,1,11.0,6,1.8333333333333333
48184,1,207.0,39,5.3076923076923075
48186,1,56.0,4,14.0
48187,1,597.0,44,13.568181818181818
48188,1,62.0,8,7.75
48189,1,960.0,52,18.46153846153846
48190,1,8.0,5,1.6
48191,1,6.0,2,3.0
48192,1,87.0,3,29.0
48193,1,236.0,41,5.7560975609756095
48194,1,9.0,2,4.5
48196,1,4.0,1,4.0
48197,1,111.0,10,11.1
48198,1,57.0,8,7.125
48200,1,258.0,34,7.588235294117647
48201,1,82.0,18,4.555555555555555
48202,1,110.0,27,4.074074074074074
48203,1,156.0,32,4.875
48204,1,42.0,15,2.8
48205,1,15.0,5,3.0
48207,1,155.0,24,6.458333333333333
48208,1,37.0,16,2.3125
48209,1,427.0,20,21.35
48210,1,255.0,14,18.214285714285715
48211,1,4.0,2,2.0
48212,1,44.0,11,4.0
48213,1,237.0,35,6.771428571428571
48216,1,42.0,7,6.0
48217,1,69.0,13,5.3076923076923075
48218,1,60.0,10,6.0
48219,1,36.0,6,6.0
48220,1,98.0,12,8.166666666666666
48221,1,33.0,8,4.125
48222,1,169.0,26,6.5
48223,1,71.0,22,3.227272727272727
48225,1,40.0,10,4.0
48226,1,49.0,11,4.454545454545454
48227,1,13.0,2,6.5
48228,1,380.0,39,9.743589743589743
48229,1,4.0,2,2.0
48230,1,255.0,28,9.107142857142858
48231,1,24.0,6,4.0
48232,1,74.0,14,5.285714285714286
48233,1,566.0,29,19.517241379310345
48234,1,2.0,1,2.0
48235,1,15.0,2,7.5
48236,1,187.0,31,6.032258064516129
48237,1,45.0,10,4.5
48238,1,246.0,30,8.2
48239,1,28.0,7,4.0
48240,1,223.0,27,8.25925925925926
48241,1,110.0,15,7.333333333333333
48242,1,644.0,55,11.709090909090909
48243,1,369.0,43,8.581395348837209
48244,1,151.0,12,12.583333333333334
48245,1,51.0,6,8.5
48246,1,37.0,6,6.166666666666667
48247,1,398.0,53,7.509433962264151
48249,1,112.0,21,5.333333333333333
48250,1,14.0,3,4.666666666666667
48251,1,1172.0,59,19.864406779661017
48252,1,106.0,20,5.3
48253,1,45.0,13,3.4615384615384617
48254,1,45.0,9,5.0
48255,1,43.0,8,5.375
48256,1,174.0,32,5.4375
48257,1,22.0,6,3.6666666666666665
48258,1,105.0,19,5.526315789473684
48259,1,704.0,72,9.777777777777779
48260,1,611.0,40,15.275
48261,1,82.0,21,3.9047619047619047
48262,1,160.0,33,4.848484848484849
48263,1,353.0,50,7.06
48264,1,57.0,8,7.125
48265,1,1124.0,55,20.436363636363637
48266,1,677.0,55,12.309090909090909
48267,1,11.0,3,3.6666666666666665
48268,1,21.0,4,5.25
48269,1,346.0,61,5.672131147540983
48270,1,12.0,3,4.0
48271,1,626.0,39,16.05128205128205
48272,1,118.0,25,4.72
48273,1,19.0,8,2.375
48274,1,222.0,38,5.842105263157895
48275,1,113.0,18,6.277777777777778
48276,1,274.0,25,10.96
48277,1,3.0,1,3.0
48278,1,71.0,15,4.733333333333333
48279,1,25.0,7,3.5714285714285716
48280,1,214.0,25,8.56
48281,1,52.0,8,6.5
48282,1,24.0,8,3.0
48283,1,742.0,42,17.666666666666668
48284,1,131.0,18,7.277777777777778
48285,1,128.0,17,7.529411764705882
48286,1,44.0,8,5.5
48287,1,10.0,2,5.0
48289,1,198.0,33,6.0
48290,1,3.0,1,3.0
48291,1,51.0,4,12.75
48292,1,320.0,16,20.0
48293,1,18.0,5,3.6
48294,1,33.0,11,3.0
48295,1,401.0,24,16.708333333333332
48296,1,39.0,12,3.25
48297,1,72.0,18,4.0
48298,1,90.0,14,6.428571428571429
48299,1,54.0,11,4.909090909090909
48300,1,584.0,41,14.24390243902439
48301,1,440.0,35,12.571428571428571
48302,1,1313.0,65,20.2
48303,1,651.0,36,18.083333333333332
48304,1,18.0,5,3.6
48305,1,567.0,45,12.6
48306,1,5.0,1,5.0
48307,1,17.0,5,3.4
48309,1,50.0,5,10.0
48310,1,5.0,3,1.6666666666666667
48311,1,120.0,19,6.315789473684211
48312,1,6.0,1,6.0
48313,1,23.0,6,3.8333333333333335
48314,1,528.0,34,15.529411764705882
48316,1,56.0,22,2.5454545454545454
48317,1,172.0,26,6.615384615384615
48318,1,22.0,7,3.142857142857143
48319,1,65.0,16,4.0625
48320,1,92.0,6,15.333333333333334
48321,1,50.0,10,5.0
48322,1,332.0,27,12.296296296296296
48323,1,41.0,9,4.555555555555555
48324,1,5.0,1,5.0
48325,1,114.0,24,4.75
48327,1,29.0,7,4.142857142857143
48328,1,1.0,1,1.0
48329,1,9.0,6,1.5
48330,1,607.0,42,14.452380952380953
48331,1,193.0,26,7.423076923076923
48332,1,16.0,3,5.333333333333333
48333,1,48.0,7,6.857142857142857
48334,1,176.0,28,6.285714285714286
48335,1,28.0,10,2.8
48336,1,72.0,9,8.0
48337,1,250.0,28,8.928571428571429
48339,1,131.0,17,7.705882352941177
48341,1,116.0,32,3.625
48342,1,34.0,14,2.4285714285714284
48343,1,8.0,1,8.0
48344,1,115.0,20,5.75
48345,1,11.0,1,11.0
48346,1,76.0,17,4.470588235294118
48347,1,100.0,12,8.333333333333334
48348,1,664.0,44,15.090909090909092
48349,1,36.0,12,3.0
48350,1,108.0,23,4.695652173913044
48351,1,414.0,39,10.615384615384615
48352,1,18.0,4,4.5
48353,1,59.0,12,4.916666666666667
48354,1,287.0,43,6.674418604651163
48355,1,37.0,10,3.7
48356,1,144.0,34,4.235294117647059
48357,1,105.0,26,4.038461538461538
48359,1,1.0,1,1.0
48360,1,803.0,50,16.06
48361,1,836.0,72,11.61111111111111
48362,1,156.0,26,6.0
48363,1,20.0,8,2.5
48364,1,229.0,33,6.9393939393939394
48365,1,5.0,2,2.5
48366,1,854.0,51,16.745098039215687
48367,1,25.0,5,5.0
48368,1,3.0,1,3.0
48369,1,33.0,9,3.6666666666666665
48370,1,57.0,7,8.142857142857142
48371,1,83.0,12,6.916666666666667
48372,1,6.0,2,3.0
48373,1,60.0,12,5.0
48374,1,89.0,17,5.235294117647059
48375,1,20.0,3,6.666666666666667
48376,1,113.0,24,4.708333333333333
48377,1,509.0,47,10.829787234042554
48378,1,298.0,44,6.7727272727272725
48380,1,18.0,4,4.5
48381,1,16.0,4,4.0
48382,1,16.0,3,5.333333333333333
48383,1,176.0,22,8.0
48384,1,29.0,6,4.833333333333333
48385,1,66.0,5,13.2
48386,1,46.0,7,6.571428571428571
48387,1,154.0,27,5.703703703703703
48388,1,4.0,2,2.0
48389,1,21.0,4,5.25
48390,1,324.0,30,10.8
48391,1,101.0,22,4.590909090909091
48392,1,18.0,3,6.0
48393,1,28.0,6,4.666666666666667
48394,1,25.0,9,2.7777777777777777
48395,1,46.0,8,5.75
48396,1,64.0,14,4.571428571428571
48397,1,7.0,1,7.0
48398,1,543.0,41,13.24390243902439
48399,1,681.0,45,15.133333333333333
48400,1,87.0,11,7.909090909090909
48401,1,1.0,1,1.0
48402,1,14.0,3,4.666666666666667
48403,1,20.0,3,6.666666666666667
48404,1,160.0,23,6.956521739130435
48405,1,29.0,11,2.6363636363636362
48406,1,179.0,38,4.7105263157894735
48407,1,325.0,21,15.476190476190476
48409,1,23.0,7,3.2857142857142856
48410,1,64.0,19,3.3684210526315788
48411,1,69.0,14,4.928571428571429
48412,1,96.0,34,2.823529411764706
48413,1,67.0,11,6.090909090909091
48414,1,485.0,53,9.150943396226415
48415,1,6.0,3,2.0
48416,1,135.0,21,6.428571428571429
48417,1,495.0,51,9.705882352941176
48418,1,1132.0,58,19.517241379310345
48419,1,112.0,17,6.588235294117647
48420,1,6.0,2,3.0
48422,1,20.0,3,6.666666666666667
48423,1,63.0,11,5.7272727272727275
48424,1,11.0,2,5.5
48425,1,5.0,3,1.6666666666666667
48426,1,291.0,42,6.928571428571429
48427,1,353.0,47,7.51063829787234
48428,1,62.0,15,4.133333333333334
48429,1,19.0,6,3.1666666666666665
48430,1,27.0,10,2.7
48432,1,184.0,32,5.75
48433,1,376.0,19,19.789473684210527
48434,1,107.0,15,7.133333333333334
48435,1,17.0,6,2.8333333333333335
48436,1,40.0,7,5.714285714285714
48437,1,79.0,14,5.642857142857143
48438,1,53.0,14,3.7857142857142856
48439,1,557.0,32,17.40625
48440,1,41.0,8,5.125
48441,1,181.0,24,7.541666666666667
48442,1,56.0,8,7.0
48443,1,42.0,5,8.4
48444,1,295.0,35,8.428571428571429
48445,1,3.0,1,3.0
48446,1,19.0,8,2.375
48447,1,8.0,4,2.0
48448,1,37.0,1,37.0
48449,1,91.0,30,3.033333333333333
48450,1,35.0,12,2.9166666666666665
48451,1,257.0,45,5.711111111111111
48452,1,312.0,42,7.428571428571429
48453,1,5.0,2,2.5
48454,1,107.0,16,6.6875
48455,1,294.0,42,7.0
48456,1,5.0,1,5.0
48457,1,34.0,6,5.666666666666667
48458,1,72.0,9,8.0
48459,1,19.0,5,3.8
48460,1,252.0,48,5.25
48461,1,178.0,33,5.393939393939394
48462,1,80.0,13,6.153846153846154
48463,1,138.0,15,9.2
48464,1,19.0,2,9.5
48465,1,15.0,3,5.0
48466,1,514.0,43,11.953488372093023
48467,1,148.0,10,14.8
48468,1,22.0,7,3.142857142857143
48469,1,14.0,3,4.666666666666667
48470,1,217.0,10,21.7
48471,1,34.0,2,17.0
48472,1,145.0,16,9.0625
48473,1,749.0,46,16.282608695652176
48474,1,74.0,5,14.8
48475,1,176.0,23,7.6521739130434785
48476,1,245.0,23,10.652173913043478
48477,1,41.0,11,3.727272727272727
48478,1,117.0,22,5.318181818181818
48479,1,9.0,4,2.25
48480,1,20.0,7,2.857142857142857
48481,1,46.0,13,3.5384615384615383
48483,1,297.0,34,8.735294117647058
48484,1,108.0,18,6.0
48487,1,682.0,49,13.918367346938776
48488,1,3.0,1,3.0
48489,1,52.0,11,4.7272727272727275
48490,1,56.0,3,18.666666666666668
48491,1,84.0,15,5.6
48492,1,1.0,1,1.0
48493,1,41.0,4,10.25
48494,1,523.0,69,7.579710144927536
48495,1,131.0,11,11.909090909090908
48496,1,100.0,19,5.2631578947368425
48497,1,48.0,10,4.8
48498,1,3.0,1,3.0
48499,1,257.0,21,12.238095238095237
48500,1,575.0,42,13.69047619047619
48501,1,39.0,12,3.25
48502,1,33.0,17,1.9411764705882353
48503,1,15.0,6,2.5
48504,1,120.0,15,8.0
48505,1,61.0,8,7.625
48506,1,33.0,12,2.75
48507,1,55.0,8,6.875
48508,1,14.0,3,4.666666666666667
48509,1,103.0,17,6.0588235294117645
48510,1,131.0,10,13.1
48511,1,84.0,17,4.9411764705882355
48512,1,8.0,1,8.0
48514,1,352.0,23,15.304347826086957
48515,1,70.0,9,7.777777777777778
48516,1,85.0,17,5.0
48517,1,84.0,16,5.25
48518,1,43.0,10,4.3
48519,1,562.0,54,10.407407407407407
48521,1,137.0,17,8.058823529411764
48522,1,6.0,1,6.0
48523,1,392.0,47,8.340425531914894
48524,1,3.0,1,3.0
48525,1,3.0,1,3.0
48526,1,1562.0,87,17.95402298850575
48527,1,124.0,17,7.294117647058823
48528,1,748.0,51,14.666666666666666
48529,1,128.0,25,5.12
48530,1,4.0,2,2.0
48531,1,19.0,4,4.75
48532,1,21.0,3,7.0
48533,1,1.0,1,1.0
48534,1,27.0,11,2.4545454545454546
48535,1,36.0,15,2.4
48537,1,464.0,46,10.08695652173913
48538,1,464.0,26,17.846153846153847
48539,1,13.0,3,4.333333333333333
48540,1,64.0,9,7.111111111111111
48542,1,325.0,49,6.63265306122449
48543,1,176.0,29,6.068965517241379
48544,1,5.0,1,5.0
48545,1,57.0,12,4.75
48546,1,476.0,55,8.654545454545454
48548,1,56.0,9,6.222222222222222
48549,1,248.0,32,7.75
48551,1,14.0,4,3.5
48552,1,40.0,14,2.857142857142857
48553,1,105.0,12,8.75
48554,1,159.0,14,11.357142857142858
48555,1,4.0,3,1.3333333333333333
48556,1,59.0,9,6.555555555555555
48557,1,84.0,15,5.6
48558,1,24.0,5,4.8
48559,1,29.0,5,5.8
48560,1,63.0,15,4.2
48561,1,66.0,7,9.428571428571429
48562,1,257.0,21,12.238095238095237
48563,1,169.0,25,6.76
48564,1,129.0,13,9.923076923076923
48565,1,192.0,25,7.68
48566,1,39.0,4,9.75
48567,1,19.0,2,9.5
48569,1,19.0,4,4.75
48570,1,16.0,5,3.2
48571,1,157.0,21,7.476190476190476
48572,1,104.0,11,9.454545454545455
48573,1,1.0,1,1.0
48574,1,3.0,1,3.0
48575,1,579.0,56,10.339285714285714
48576,1,6.0,2,3.0
48577,1,73.0,10,7.3
48578,1,433.0,32,13.53125
48579,1,119.0,18,6.611111111111111
48580,1,151.0,32,4.71875
48581,1,14.0,4,3.5
48582,1,250.0,27,9.25925925925926
48583,1,5.0,1,5.0
48584,1,341.0,50,6.82
48585,1,71.0,16,4.4375
48586,1,5.0,1,5.0
48587,1,127.0,35,3.6285714285714286
48588,1,140.0,14,10.0
48589,1,10.0,4,2.5
48590,1,1042.0,67,15.552238805970148
48591,1,657.0,37,17.756756756756758
48592,1,110.0,15,7.333333333333333
48593,1,106.0,15,7.066666666666666
48594,1,2.0,1,2.0
48595,1,52.0,7,7.428571428571429
48596,1,193.0,40,4.825
48597,1,60.0,10,6.0
48598,1,91.0,11,8.272727272727273
48599,1,380.0,21,18.095238095238095
48600,1,43.0,8,5.375
48602,1,24.0,4,6.0
48603,1,78.0,6,13.0
48604,1,71.0,20,3.55
48605,1,848.0,44,19.272727272727273
48606,1,59.0,6,9.833333333333334
48607,1,2.0,1,2.0
48608,1,36.0,5,7.2
48609,1,48.0,9,5.333333333333333
48610,1,194.0,18,10.777777777777779
48612,1,140.0,19,7.368421052631579
48613,1,46.0,8,5.75
48614,1,7.0,2,3.5
48615,1,164.0,26,6.3076923076923075
48616,1,1.0,1,1.0
48618,1,6.0,1,6.0
48619,1,32.0,8,4.0
48620,1,221.0,24,9.208333333333334
48621,1,15.0,3,5.0
48622,1,247.0,31,7.967741935483871
48623,1,145.0,19,7.631578947368421
48624,1,695.0,42,16.547619047619047
48625,1,104.0,10,10.4
48626,1,570.0,47,12.127659574468085
48627,1,23.0,4,5.75
48628,1,74.0,12,6.166666666666667
48629,1,51.0,11,4.636363636363637
48630,1,192.0,23,8.347826086956522
48631,1,130.0,25,5.2
48632,1,35.0,1,35.0
48633,1,148.0,16,9.25
48635,1,73.0,12,6.083333333333333
48636,1,325.0,41,7.926829268292683
48637,1,280.0,38,7.368421052631579
48638,1,1.0,1,1.0
48640,1,116.0,23,5.043478260869565
48641,1,59.0,7,8.428571428571429
48642,1,8.0,3,2.6666666666666665
48643,1,48.0,14,3.4285714285714284
48644,1,26.0,1,26.0
48645,1,2.0,1,2.0
48646,1,1.0,1,1.0
48647,1,45.0,7,6.428571428571429
48648,1,8.0,3,2.6666666666666665
48649,1,137.0,22,6.2272727272727275
48651,1,9.0,2,4.5
48652,1,95.0,10,9.5
48653,1,142.0,10,14.2
48654,1,174.0,43,4.046511627906977
