uid,active_mins,dt,avg_active_mins
43292,153.0,35,4.371428571428571
43293,108.0,25,4.32
43294,30.0,3,10.0
43295,527.0,58,9.086206896551724
43296,4.0,1,4.0
43297,240.0,56,4.285714285714286
43298,29.0,9,3.2222222222222223
43299,530.0,50,10.6
43300,87.0,14,6.214285714285714
43301,82.0,32,2.5625
43302,2.0,1,2.0
43303,51.0,10,5.1
43304,182.0,37,4.918918918918919
43305,211.0,42,5.023809523809524
43306,112.0,28,4.0
43307,76.0,22,3.4545454545454546
43308,4.0,1,4.0
43309,124.0,25,4.96
43310,73.0,13,5.615384615384615
43311,7.0,2,3.5
43312,23.0,6,3.8333333333333335
43313,3.0,2,1.5
43314,83.0,26,3.1923076923076925
43315,6.0,2,3.0
43316,25.0,7,3.5714285714285716
43317,20.0,7,2.857142857142857
43318,25.0,10,2.5
43319,6.0,1,6.0
43320,35.0,12,2.9166666666666665
43321,5.0,3,1.6666666666666667
43322,410.0,38,10.789473684210526
43323,17.0,4,4.25
43324,3.0,1,3.0
43325,28.0,3,9.333333333333334
43326,47.0,18,2.611111111111111
43327,101.0,20,5.05
43328,26.0,7,3.7142857142857144
43329,41.0,17,2.411764705882353
43330,92.0,22,4.181818181818182
43331,212.0,49,4.326530612244898
43332,48.0,18,2.6666666666666665
43333,4.0,1,4.0
43334,5.0,1,5.0
43335,120.0,17,7.0588235294117645
43336,50.0,17,2.9411764705882355
43337,3.0,1,3.0
43338,111.0,30,3.7
43339,410.0,69,5.942028985507246
43340,104.0,36,2.888888888888889
43341,1.0,1,1.0
43342,42.0,8,5.25
43343,23.0,6,3.8333333333333335
43344,164.0,34,4.823529411764706
43345,73.0,20,3.65
43346,7.0,1,7.0
43347,54.0,23,2.347826086956522
43348,46.0,20,2.3
43349,22.0,6,3.6666666666666665
43350,17.0,3,5.666666666666667
43351,102.0,32,3.1875
43352,12.0,8,1.5
43353,536.0,99,5.414141414141414
43354,1.0,1,1.0
43355,10.0,4,2.5
43356,39.0,8,4.875
43357,14.0,7,2.0
43358,261.0,48,5.4375
43359,55.0,7,7.857142857142857
43360,206.0,37,5.5675675675675675
43361,120.0,34,3.5294117647058822
43362,22.0,11,2.0
43363,27.0,9,3.0
43364,21.0,8,2.625
43365,29.0,12,2.4166666666666665
43366,1.0,1,1.0
43367,356.0,56,6.357142857142857
43368,657.0,33,19.90909090909091
43369,44.0,18,2.4444444444444446
43370,19.0,6,3.1666666666666665
43371,50.0,14,3.5714285714285716
43372,13.0,1,13.0
43373,15.0,5,3.0
43374,66.0,17,3.8823529411764706
43375,75.0,22,3.409090909090909
43376,124.0,28,4.428571428571429
43377,43.0,9,4.777777777777778
43378,6.0,5,1.2
43379,138.0,27,5.111111111111111
43380,6.0,1,6.0
43381,47.0,9,5.222222222222222
43382,28.0,12,2.3333333333333335
43383,77.0,26,2.9615384615384617
43384,169.0,44,3.840909090909091
43385,3.0,1,3.0
43386,26.0,9,2.888888888888889
43387,8.0,1,8.0
43388,8.0,3,2.6666666666666665
43389,80.0,6,13.333333333333334
43390,568.0,95,5.978947368421053
43391,15.0,5,3.0
43392,14.0,5,2.8
43393,9.0,4,2.25
43394,46.0,22,2.090909090909091
43395,254.0,42,6.0476190476190474
43396,54.0,8,6.75
43397,28.0,16,1.75
43398,546.0,88,6.204545454545454
43399,512.0,73,7.013698630136986
43400,53.0,9,5.888888888888889
43401,21.0,7,3.0
43402,177.0,16,11.0625
43403,57.0,20,2.85
43404,398.0,63,6.317460317460317
43405,141.0,28,5.035714285714286
43406,918.0,105,8.742857142857142
43407,78.0,26,3.0
43408,97.0,17,5.705882352941177
43409,75.0,18,4.166666666666667
43410,287.0,65,4.415384615384616
43411,21.0,4,5.25
43412,771.0,47,16.404255319148938
43413,74.0,8,9.25
43414,29.0,4,7.25
43415,15.0,5,3.0
43416,8.0,1,8.0
43417,59.0,14,4.214285714285714
43419,55.0,21,2.619047619047619
43421,44.0,13,3.3846153846153846
43422,65.0,25,2.6
43423,1.0,1,1.0
43424,23.0,3,7.666666666666667
43425,68.0,11,6.181818181818182
43426,86.0,21,4.095238095238095
43427,32.0,16,2.0
43428,29.0,12,2.4166666666666665
43429,16.0,9,1.7777777777777777
43430,83.0,19,4.368421052631579
43431,26.0,15,1.7333333333333334
43432,4.0,1,4.0
43433,2.0,1,2.0
43434,5.0,2,2.5
43435,131.0,37,3.5405405405405403
43436,12.0,6,2.0
43437,404.0,62,6.516129032258065
43438,68.0,17,4.0
43439,8.0,2,4.0
43440,12.0,7,1.7142857142857142
43441,64.0,22,2.909090909090909
43442,144.0,21,6.857142857142857
43443,11.0,2,5.5
43444,33.0,13,2.5384615384615383
43445,41.0,17,2.411764705882353
43446,7.0,2,3.5
43447,11.0,5,2.2
43448,513.0,53,9.679245283018869
43449,36.0,7,5.142857142857143
43450,504.0,42,12.0
43451,319.0,50,6.38
43452,181.0,45,4.022222222222222
43453,25.0,14,1.7857142857142858
43454,382.0,55,6.945454545454545
43455,53.0,22,2.409090909090909
43456,78.0,26,3.0
43457,49.0,13,3.769230769230769
43458,547.0,39,14.025641025641026
43459,66.0,16,4.125
43460,80.0,30,2.6666666666666665
43461,36.0,9,4.0
43462,198.0,45,4.4
43463,584.0,41,14.24390243902439
43464,370.0,58,6.379310344827586
43465,8.0,1,8.0
43466,4.0,1,4.0
43467,23.0,7,3.2857142857142856
43468,14.0,5,2.8
43469,11.0,5,2.2
43470,13.0,4,3.25
43471,70.0,24,2.9166666666666665
43472,40.0,13,3.076923076923077
43474,35.0,11,3.1818181818181817
43475,51.0,19,2.6842105263157894
43476,57.0,11,5.181818181818182
43477,2.0,1,2.0
43478,58.0,18,3.2222222222222223
43479,55.0,8,6.875
43480,206.0,36,5.722222222222222
43481,21.0,3,7.0
43482,20.0,11,1.8181818181818181
43483,148.0,38,3.8947368421052633
43484,361.0,38,9.5
43485,109.0,27,4.037037037037037
43486,31.0,4,7.75
43487,419.0,55,7.618181818181818
43488,11.0,3,3.6666666666666665
43489,26.0,7,3.7142857142857144
43490,8.0,5,1.6
43491,160.0,26,6.153846153846154
43492,226.0,54,4.185185185185185
43493,492.0,43,11.44186046511628
43494,28.0,9,3.111111111111111
43495,1.0,1,1.0
43496,88.0,37,2.3783783783783785
43497,127.0,23,5.521739130434782
43498,26.0,10,2.6
43499,13.0,2,6.5
43500,332.0,56,5.928571428571429
43501,438.0,32,13.6875
43502,58.0,28,2.0714285714285716
43503,179.0,16,11.1875
43504,60.0,8,7.5
43505,22.0,13,1.6923076923076923
43506,11.0,4,2.75
43507,378.0,66,5.7272727272727275
43508,120.0,28,4.285714285714286
43509,71.0,19,3.736842105263158
43510,13.0,5,2.6
43511,165.0,31,5.32258064516129
43512,1024.0,102,10.03921568627451
43513,92.0,25,3.68
43514,44.0,11,4.0
43515,4.0,1,4.0
43516,1.0,1,1.0
43517,28.0,9,3.111111111111111
43518,3.0,1,3.0
43519,35.0,5,7.0
43520,47.0,4,11.75
43521,9.0,4,2.25
43522,672.0,60,11.2
43523,88.0,10,8.8
43524,48.0,6,8.0
43525,290.0,62,4.67741935483871
43526,73.0,22,3.3181818181818183
43527,29.0,11,2.6363636363636362
43528,10.0,3,3.3333333333333335
43529,69.0,9,7.666666666666667
43530,137.0,26,5.269230769230769
43531,40.0,15,2.6666666666666665
43532,24.0,8,3.0
43533,2.0,1,2.0
43534,57.0,13,4.384615384615385
43535,64.0,17,3.764705882352941
43536,81.0,21,3.857142857142857
43537,6.0,2,3.0
43538,270.0,50,5.4
43539,38.0,16,2.375
43540,526.0,40,13.15
43541,26.0,4,6.5
43542,12.0,8,1.5
43543,34.0,18,1.8888888888888888
43544,6.0,4,1.5
43545,113.0,36,3.138888888888889
43546,3.0,2,1.5
43548,19.0,10,1.9
43549,169.0,22,7.681818181818182
43550,38.0,9,4.222222222222222
43551,82.0,24,3.4166666666666665
43552,35.0,10,3.5
43553,186.0,42,4.428571428571429
43554,105.0,12,8.75
43555,422.0,89,4.741573033707865
43556,3.0,2,1.5
43557,53.0,17,3.1176470588235294
43558,13.0,2,6.5
43559,1.0,1,1.0
43560,173.0,38,4.552631578947368
43561,36.0,17,2.1176470588235294
43562,137.0,34,4.029411764705882
43563,33.0,9,3.6666666666666665
43564,16.0,3,5.333333333333333
43565,61.0,21,2.9047619047619047
43566,28.0,12,2.3333333333333335
43567,451.0,58,7.775862068965517
43568,292.0,38,7.684210526315789
43569,29.0,5,5.8
43570,6.0,3,2.0
43571,14.0,6,2.3333333333333335
43572,1.0,1,1.0
43573,299.0,54,5.537037037037037
43574,12.0,1,12.0
43575,12.0,9,1.3333333333333333
43576,312.0,44,7.090909090909091
43577,17.0,4,4.25
43578,9.0,2,4.5
43579,15.0,8,1.875
43580,55.0,8,6.875
43581,38.0,13,2.923076923076923
43582,19.0,8,2.375
43583,483.0,65,7.430769230769231
43584,968.0,74,13.08108108108108
43585,1.0,1,1.0
43586,45.0,20,2.25
43587,13.0,4,3.25
43588,20.0,9,2.2222222222222223
43589,15.0,4,3.75
43590,31.0,12,2.5833333333333335
43591,76.0,15,5.066666666666666
43592,9.0,3,3.0
43593,8.0,1,8.0
43594,20.0,12,1.6666666666666667
43595,4.0,1,4.0
43596,40.0,17,2.3529411764705883
43597,9.0,2,4.5
43598,96.0,10,9.6
43599,98.0,31,3.161290322580645
43600,219.0,71,3.084507042253521
43601,2.0,1,2.0
43602,57.0,7,8.142857142857142
43603,84.0,19,4.421052631578948
43604,40.0,15,2.6666666666666665
43605,21.0,9,2.3333333333333335
43606,13.0,4,3.25
43607,209.0,26,8.038461538461538
43608,23.0,8,2.875
43609,204.0,55,3.709090909090909
43610,125.0,16,7.8125
43611,26.0,5,5.2
43612,19.0,4,4.75
43613,35.0,8,4.375
43614,128.0,26,4.923076923076923
43615,478.0,60,7.966666666666667
43616,23.0,5,4.6
43617,75.0,14,5.357142857142857
43618,73.0,23,3.1739130434782608
43619,79.0,26,3.0384615384615383
43620,102.0,26,3.923076923076923
43621,78.0,21,3.7142857142857144
43622,77.0,18,4.277777777777778
43623,52.0,20,2.6
43624,63.0,25,2.52
43625,7.0,4,1.75
43626,41.0,9,4.555555555555555
43627,108.0,19,5.684210526315789
43628,568.0,87,6.528735632183908
43629,91.0,22,4.136363636363637
43630,434.0,56,7.75
43631,26.0,5,5.2
43632,16.0,10,1.6
43633,48.0,9,5.333333333333333
43634,7.0,3,2.3333333333333335
43635,14.0,5,2.8
43636,78.0,23,3.391304347826087
43637,402.0,51,7.882352941176471
43638,377.0,43,8.767441860465116
43639,19.0,5,3.8
43640,15.0,4,3.75
43641,592.0,31,19.096774193548388
43642,186.0,21,8.857142857142858
43643,22.0,6,3.6666666666666665
43644,82.0,15,5.466666666666667
43645,94.0,24,3.9166666666666665
43646,25.0,8,3.125
43647,32.0,12,2.6666666666666665
43648,18.0,4,4.5
43649,1.0,1,1.0
43650,3.0,1,3.0
43651,68.0,9,7.555555555555555
43652,24.0,10,2.4
43653,38.0,7,5.428571428571429
43654,43.0,15,2.8666666666666667
43655,29.0,15,1.9333333333333333
43656,36.0,13,2.769230769230769
43657,143.0,22,6.5
43658,65.0,9,7.222222222222222
43659,27.0,4,6.75
43660,576.0,66,8.727272727272727
43661,6.0,1,6.0
43662,369.0,54,6.833333333333333
43663,30.0,5,6.0
43664,38.0,5,7.6
43665,118.0,34,3.4705882352941178
43666,28.0,3,9.333333333333334
43667,219.0,33,6.636363636363637
43668,75.0,21,3.5714285714285716
43669,229.0,31,7.387096774193548
43670,22.0,12,1.8333333333333333
43671,19.0,2,9.5
43672,7.0,2,3.5
43673,23.0,7,3.2857142857142856
43674,25.0,4,6.25
43675,75.0,16,4.6875
43676,213.0,35,6.085714285714285
43677,53.0,9,5.888888888888889
43678,196.0,42,4.666666666666667
43679,86.0,22,3.909090909090909
43680,41.0,13,3.1538461538461537
43681,2.0,1,2.0
43682,11.0,4,2.75
43683,6.0,3,2.0
43684,22.0,9,2.4444444444444446
43685,68.0,16,4.25
43686,83.0,8,10.375
43687,34.0,11,3.090909090909091
43688,5.0,2,2.5
43689,21.0,9,2.3333333333333335
43690,223.0,19,11.736842105263158
43691,24.0,5,4.8
43692,34.0,12,2.8333333333333335
43693,17.0,11,1.5454545454545454
43694,142.0,15,9.466666666666667
43695,11.0,8,1.375
43696,65.0,13,5.0
43697,145.0,15,9.666666666666666
43698,42.0,2,21.0
43699,137.0,21,6.523809523809524
43700,602.0,51,11.803921568627452
43701,65.0,28,2.3214285714285716
43702,37.0,14,2.642857142857143
43703,3.0,1,3.0
43704,7.0,5,1.4
43705,265.0,38,6.973684210526316
43706,34.0,12,2.8333333333333335
43707,71.0,5,14.2
43708,23.0,1,23.0
43709,458.0,72,6.361111111111111
43710,522.0,56,9.321428571428571
43711,71.0,15,4.733333333333333
43712,34.0,14,2.4285714285714284
43713,20.0,4,5.0
43714,284.0,42,6.761904761904762
43715,1.0,1,1.0
43716,125.0,24,5.208333333333333
43717,55.0,8,6.875
43718,33.0,10,3.3
43719,7.0,1,7.0
43720,53.0,6,8.833333333333334
43721,194.0,17,11.411764705882353
43722,72.0,29,2.4827586206896552
43723,17.0,2,8.5
43724,28.0,11,2.5454545454545454
43725,36.0,6,6.0
43726,2.0,1,2.0
43727,1.0,1,1.0
43728,684.0,65,10.523076923076923
43729,92.0,31,2.967741935483871
43730,8.0,1,8.0
43731,178.0,29,6.137931034482759
43732,174.0,28,6.214285714285714
43733,63.0,20,3.15
43734,161.0,48,3.3541666666666665
43735,212.0,45,4.711111111111111
43736,12.0,4,3.0
43737,178.0,31,5.741935483870968
43738,30.0,17,1.7647058823529411
43739,121.0,32,3.78125
43740,49.0,15,3.2666666666666666
43741,22.0,9,2.4444444444444446
43742,26.0,10,2.6
43743,277.0,28,9.892857142857142
43744,17.0,3,5.666666666666667
43745,13.0,4,3.25
43746,733.0,82,8.939024390243903
43747,40.0,6,6.666666666666667
43748,343.0,44,7.795454545454546
43749,140.0,29,4.827586206896552
43750,31.0,8,3.875
43751,60.0,15,4.0
43752,87.0,24,3.625
43753,85.0,9,9.444444444444445
43754,29.0,12,2.4166666666666665
43755,34.0,11,3.090909090909091
43756,350.0,24,14.583333333333334
43757,35.0,5,7.0
43758,8.0,1,8.0
43759,1.0,1,1.0
43760,5.0,2,2.5
43761,79.0,20,3.95
43762,34.0,16,2.125
43763,64.0,10,6.4
43764,8.0,3,2.6666666666666665
43765,107.0,27,3.962962962962963
43766,471.0,59,7.983050847457627
43767,8.0,4,2.0
43768,10.0,1,10.0
43769,894.0,63,14.19047619047619
43770,211.0,30,7.033333333333333
43771,21.0,10,2.1
43772,11.0,5,2.2
43773,129.0,15,8.6
43774,414.0,78,5.3076923076923075
43775,14.0,5,2.8
43776,56.0,9,6.222222222222222
43777,11.0,4,2.75
43778,834.0,85,9.811764705882354
43779,82.0,19,4.315789473684211
43780,5.0,2,2.5
43781,165.0,36,4.583333333333333
43782,394.0,40,9.85
43783,51.0,16,3.1875
43784,182.0,24,7.583333333333333
43785,15.0,3,5.0
43786,32.0,9,3.5555555555555554
43787,217.0,38,5.7105263157894735
43788,89.0,30,2.966666666666667
43789,60.0,10,6.0
43790,412.0,45,9.155555555555555
43791,237.0,31,7.645161290322581
43792,10.0,5,2.0
43793,2.0,1,2.0
43794,809.0,51,15.862745098039216
43795,108.0,15,7.2
43796,10.0,4,2.5
43797,46.0,9,5.111111111111111
43798,146.0,33,4.424242424242424
43799,157.0,40,3.925
43800,51.0,12,4.25
43801,28.0,11,2.5454545454545454
43802,20.0,9,2.2222222222222223
43803,93.0,20,4.65
43804,16.0,9,1.7777777777777777
43805,30.0,9,3.3333333333333335
43806,39.0,18,2.1666666666666665
43807,106.0,19,5.578947368421052
43808,6.0,1,6.0
43809,20.0,8,2.5
43810,231.0,42,5.5
43811,6.0,2,3.0
43812,6.0,3,2.0
43813,23.0,12,1.9166666666666667
43814,138.0,26,5.3076923076923075
43815,154.0,44,3.5
43816,53.0,7,7.571428571428571
43817,44.0,9,4.888888888888889
43818,590.0,63,9.365079365079366
43819,25.0,5,5.0
43820,34.0,9,3.7777777777777777
43821,84.0,13,6.461538461538462
43822,110.0,28,3.9285714285714284
43823,704.0,36,19.555555555555557
43824,60.0,19,3.1578947368421053
43825,10.0,1,10.0
43826,16.0,5,3.2
43827,78.0,16,4.875
43828,635.0,44,14.431818181818182
43829,71.0,11,6.454545454545454
43830,16.0,2,8.0
43831,7.0,4,1.75
43832,3.0,1,3.0
43833,59.0,18,3.2777777777777777
43834,8.0,2,4.0
43835,34.0,8,4.25
43836,24.0,7,3.4285714285714284
43837,114.0,27,4.222222222222222
43838,79.0,10,7.9
43839,4.0,3,1.3333333333333333
43840,468.0,50,9.36
43841,254.0,28,9.071428571428571
43842,47.0,18,2.611111111111111
43843,41.0,16,2.5625
43844,5.0,1,5.0
43845,66.0,28,2.357142857142857
43846,2.0,2,1.0
43847,19.0,6,3.1666666666666665
43848,2.0,1,2.0
43849,1.0,1,1.0
43850,86.0,20,4.3
43851,6.0,1,6.0
43852,391.0,56,6.982142857142857
43853,473.0,51,9.27450980392157
43854,64.0,13,4.923076923076923
43855,29.0,7,4.142857142857143
43856,46.0,5,9.2
43857,35.0,17,2.0588235294117645
43858,8.0,4,2.0
43859,438.0,53,8.264150943396226
43860,39.0,22,1.7727272727272727
43861,25.0,12,2.0833333333333335
43862,3.0,1,3.0
43863,12.0,1,12.0
43864,22.0,4,5.5
43865,92.0,25,3.68
43866,128.0,27,4.7407407407407405
43867,689.0,56,12.303571428571429
43868,32.0,10,3.2
43869,433.0,32,13.53125
43870,3.0,1,3.0
43871,7.0,5,1.4
43872,29.0,12,2.4166666666666665
43873,1.0,1,1.0
43874,49.0,16,3.0625
43875,60.0,11,5.454545454545454
43876,183.0,36,5.083333333333333
43877,228.0,65,3.5076923076923077
43878,81.0,29,2.793103448275862
43879,2.0,1,2.0
43880,99.0,27,3.6666666666666665
43881,56.0,20,2.8
43882,9.0,5,1.8
43883,95.0,22,4.318181818181818
43884,81.0,29,2.793103448275862
43885,227.0,48,4.729166666666667
43886,112.0,35,3.2
43887,11.0,6,1.8333333333333333
43888,127.0,27,4.703703703703703
43889,29.0,9,3.2222222222222223
43890,6.0,2,3.0
43891,108.0,21,5.142857142857143
43892,247.0,58,4.258620689655173
43893,168.0,34,4.9411764705882355
43894,191.0,30,6.366666666666666
43895,4.0,1,4.0
43896,154.0,35,4.4
43897,40.0,9,4.444444444444445
43898,55.0,27,2.037037037037037
43899,15.0,4,3.75
43900,57.0,21,2.7142857142857144
43901,6.0,3,2.0
43902,45.0,14,3.2142857142857144
43903,318.0,18,17.666666666666668
43904,2.0,1,2.0
43905,1.0,1,1.0
43906,1.0,1,1.0
43907,770.0,68,11.323529411764707
43908,587.0,56,10.482142857142858
43909,19.0,7,2.7142857142857144
43910,5.0,2,2.5
43911,352.0,39,9.025641025641026
43912,56.0,19,2.9473684210526314
43913,230.0,60,3.8333333333333335
43914,21.0,5,4.2
43915,29.0,11,2.6363636363636362
43916,43.0,21,2.0476190476190474
43917,41.0,12,3.4166666666666665
43918,9.0,3,3.0
43920,59.0,24,2.4583333333333335
43921,37.0,6,6.166666666666667
43922,105.0,25,4.2
43923,54.0,17,3.176470588235294
43924,185.0,40,4.625
43925,35.0,14,2.5
43926,5.0,1,5.0
43927,55.0,11,5.0
43928,2.0,1,2.0
43929,22.0,4,5.5
43930,3.0,1,3.0
43931,1.0,1,1.0
43932,303.0,41,7.390243902439025
43933,99.0,8,12.375
43934,82.0,13,6.3076923076923075
43935,101.0,29,3.4827586206896552
43936,9.0,5,1.8
43937,7.0,3,2.3333333333333335
43938,19.0,7,2.7142857142857144
43939,4.0,3,1.3333333333333333
43940,29.0,2,14.5
43941,30.0,11,2.727272727272727
43942,3.0,1,3.0
43943,271.0,22,12.318181818181818
43944,95.0,15,6.333333333333333
43945,16.0,4,4.0
43946,23.0,7,3.2857142857142856
43947,119.0,25,4.76
43948,25.0,10,2.5
43949,16.0,5,3.2
43950,10.0,4,2.5
43951,231.0,44,5.25
43952,138.0,37,3.72972972972973
43953,40.0,16,2.5
43954,87.0,18,4.833333333333333
43955,308.0,31,9.935483870967742
43956,96.0,22,4.363636363636363
43957,18.0,8,2.25
43958,26.0,12,2.1666666666666665
43959,37.0,5,7.4
43960,165.0,31,5.32258064516129
43961,364.0,42,8.666666666666666
43962,99.0,21,4.714285714285714
43963,35.0,9,3.888888888888889
43964,4.0,1,4.0
43965,16.0,6,2.6666666666666665
43966,1.0,1,1.0
43967,206.0,16,12.875
43968,8.0,5,1.6
43969,58.0,20,2.9
43970,5.0,2,2.5
43971,19.0,8,2.375
43972,991.0,75,13.213333333333333
43973,18.0,3,6.0
43974,12.0,1,12.0
43975,140.0,24,5.833333333333333
43976,188.0,44,4.2727272727272725
43977,47.0,9,5.222222222222222
43978,152.0,36,4.222222222222222
43979,8.0,1,8.0
43980,851.0,58,14.672413793103448
43981,44.0,16,2.75
43982,9.0,4,2.25
43983,17.0,9,1.8888888888888888
43984,163.0,38,4.2894736842105265
43985,19.0,7,2.7142857142857144
43986,10.0,7,1.4285714285714286
43987,100.0,24,4.166666666666667
43988,46.0,7,6.571428571428571
43989,92.0,18,5.111111111111111
43990,46.0,10,4.6
43991,11.0,3,3.6666666666666665
43992,378.0,41,9.21951219512195
43993,3.0,1,3.0
43994,15.0,7,2.142857142857143
43995,121.0,35,3.4571428571428573
43996,119.0,20,5.95
43997,90.0,14,6.428571428571429
43998,42.0,16,2.625
43999,4.0,2,2.0
44000,166.0,42,3.9523809523809526
44001,78.0,25,3.12
44002,288.0,29,9.931034482758621
44003,53.0,20,2.65
44004,158.0,22,7.181818181818182
44005,119.0,23,5.173913043478261
44006,1.0,1,1.0
44007,2.0,1,2.0
44008,59.0,15,3.933333333333333
44009,127.0,34,3.735294117647059
44010,134.0,27,4.962962962962963
44011,81.0,24,3.375
44012,50.0,9,5.555555555555555
44013,44.0,21,2.0952380952380953
44014,85.0,20,4.25
44015,38.0,15,2.533333333333333
44016,1.0,1,1.0
44017,10.0,2,5.0
44018,29.0,6,4.833333333333333
44019,100.0,22,4.545454545454546
44020,4.0,1,4.0
44021,151.0,33,4.575757575757576
44022,3.0,2,1.5
44023,34.0,11,3.090909090909091
44024,32.0,5,6.4
44025,13.0,4,3.25
44026,31.0,14,2.2142857142857144
44027,367.0,54,6.796296296296297
44028,4.0,1,4.0
44029,103.0,18,5.722222222222222
44030,61.0,7,8.714285714285714
44031,616.0,72,8.555555555555555
44032,16.0,9,1.7777777777777777
44033,5.0,2,2.5
44034,9.0,2,4.5
44035,294.0,50,5.88
44036,43.0,21,2.0476190476190474
44037,9.0,5,1.8
44038,94.0,27,3.4814814814814814
44039,1.0,1,1.0
44040,72.0,22,3.272727272727273
44041,4.0,2,2.0
44042,67.0,19,3.526315789473684
44043,51.0,10,5.1
44044,116.0,28,4.142857142857143
44045,18.0,5,3.6
44046,79.0,15,5.266666666666667
44047,25.0,10,2.5
44048,112.0,20,5.6
44049,95.0,23,4.130434782608695
44050,139.0,33,4.212121212121212
44051,35.0,13,2.6923076923076925
44052,13.0,6,2.1666666666666665
44053,8.0,2,4.0
44054,32.0,9,3.5555555555555554
44055,38.0,11,3.4545454545454546
44056,88.0,21,4.190476190476191
44057,26.0,12,2.1666666666666665
44058,189.0,16,11.8125
44059,41.0,4,10.25
44060,3.0,1,3.0
44061,5.0,4,1.25
44062,112.0,20,5.6
44063,79.0,13,6.076923076923077
44064,4.0,1,4.0
44065,8.0,4,2.0
44066,49.0,9,5.444444444444445
44067,67.0,22,3.0454545454545454
44068,42.0,13,3.230769230769231
44069,5.0,2,2.5
44070,40.0,15,2.6666666666666665
44071,146.0,18,8.11111111111111
44072,131.0,41,3.1951219512195124
44073,134.0,46,2.9130434782608696
44074,5.0,2,2.5
44075,10.0,4,2.5
44076,32.0,7,4.571428571428571
44077,74.0,8,9.25
44078,263.0,71,3.704225352112676
44079,147.0,25,5.88
44080,125.0,27,4.62962962962963
44081,768.0,75,10.24
44082,53.0,13,4.076923076923077
44083,96.0,12,8.0
44084,52.0,10,5.2
44085,53.0,19,2.789473684210526
44086,60.0,19,3.1578947368421053
44087,2.0,1,2.0
44088,30.0,7,4.285714285714286
44089,24.0,7,3.4285714285714284
44090,22.0,1,22.0
44091,3.0,1,3.0
44092,4.0,1,4.0
44093,13.0,6,2.1666666666666665
44094,9.0,6,1.5
44095,362.0,39,9.282051282051283
44096,20.0,9,2.2222222222222223
44097,43.0,11,3.909090909090909
44098,61.0,11,5.545454545454546
44099,6.0,2,3.0
44100,12.0,2,6.0
44101,88.0,30,2.933333333333333
44102,807.0,70,11.528571428571428
44103,294.0,49,6.0
44104,15.0,5,3.0
44105,79.0,10,7.9
44106,85.0,17,5.0
44107,28.0,14,2.0
44108,24.0,7,3.4285714285714284
44109,54.0,13,4.153846153846154
44110,59.0,17,3.4705882352941178
44111,7.0,1,7.0
44112,28.0,8,3.5
44113,126.0,20,6.3
44114,572.0,67,8.537313432835822
44115,837.0,69,12.130434782608695
44116,63.0,25,2.52
44117,67.0,28,2.392857142857143
44118,111.0,27,4.111111111111111
44119,362.0,66,5.484848484848484
44120,2.0,2,1.0
44121,23.0,10,2.3
44122,5.0,3,1.6666666666666667
44123,139.0,17,8.176470588235293
44124,58.0,9,6.444444444444445
44125,62.0,13,4.769230769230769
44126,128.0,31,4.129032258064516
44127,40.0,14,2.857142857142857
44128,18.0,7,2.5714285714285716
44129,7.0,1,7.0
44130,31.0,10,3.1
44131,42.0,14,3.0
44132,66.0,23,2.869565217391304
44133,352.0,72,4.888888888888889
44134,220.0,35,6.285714285714286
44135,625.0,72,8.680555555555555
44136,23.0,4,5.75
44137,65.0,21,3.0952380952380953
44138,8.0,3,2.6666666666666665
44139,140.0,27,5.185185185185185
44140,9.0,2,4.5
44141,42.0,7,6.0
44142,35.0,13,2.6923076923076925
44143,288.0,36,8.0
44144,1.0,1,1.0
44145,76.0,25,3.04
44146,28.0,12,2.3333333333333335
44147,33.0,13,2.5384615384615383
44148,14.0,7,2.0
44149,38.0,9,4.222222222222222
44150,177.0,32,5.53125
44151,25.0,6,4.166666666666667
44152,296.0,58,5.103448275862069
44153,26.0,10,2.6
44154,93.0,29,3.206896551724138
44155,201.0,19,10.578947368421053
44156,8.0,3,2.6666666666666665
44157,1.0,1,1.0
44158,289.0,29,9.96551724137931
44159,3.0,1,3.0
44160,12.0,7,1.7142857142857142
44161,18.0,4,4.5
44162,58.0,11,5.2727272727272725
44163,21.0,8,2.625
44164,4.0,2,2.0
44165,127.0,30,4.233333333333333
44166,67.0,23,2.9130434782608696
44167,344.0,44,7.818181818181818
44168,26.0,9,2.888888888888889
44169,39.0,8,4.875
44170,30.0,4,7.5
44171,31.0,11,2.8181818181818183
44172,17.0,9,1.8888888888888888
44173,20.0,11,1.8181818181818181
44174,42.0,6,7.0
44175,190.0,36,5.277777777777778
44176,33.0,11,3.0
44177,4.0,1,4.0
44178,147.0,24,6.125
44179,42.0,14,3.0
44180,126.0,28,4.5
44181,9.0,3,3.0
44182,57.0,23,2.4782608695652173
44183,21.0,10,2.1
44184,411.0,26,15.807692307692308
44185,53.0,11,4.818181818181818
44186,182.0,27,6.7407407407407405
44187,26.0,6,4.333333333333333
44188,478.0,53,9.018867924528301
44189,127.0,30,4.233333333333333
44190,31.0,12,2.5833333333333335
44191,5.0,3,1.6666666666666667
44192,9.0,1,9.0
44193,16.0,6,2.6666666666666665
44194,28.0,13,2.1538461538461537
44195,24.0,9,2.6666666666666665
44196,23.0,10,2.3
44197,7.0,3,2.3333333333333335
44198,1.0,1,1.0
44199,105.0,26,4.038461538461538
44200,329.0,49,6.714285714285714
44201,8.0,6,1.3333333333333333
